event_id,user_id,phone_id,property,value,event_ts
d6bd2fabdf14ce778e1325136d51663e,a7f7417302cead75fa3c6e79765a3dd7,3115323ccd79640afbe9621764758edb,sex,F,2019-07-02 18:42:45.182252
9b2a00c8236d04ef739ca37876cfe90e,e82dc4c2764b6659df450a6610861ba3,356f82521936932be8aaf678e45f8023,politics,Moderate,2019-07-02 18:42:45.182270
111d2b14b8ef874877c0501a7202bb8c,f5aae9296aa1dc6c89e5eff44bdd63b9,95f2108d8d718765888cd7babf2f4b0d,sex,M,2019-07-02 18:42:45.182290
f01ab40a227766d30d70e905a2991c64,219a4d31a44e6556855eecc51dde97d8,4f419d5d0d9d4724e06fff84240c8198,drinking,Maybe,2019-07-02 18:42:45.182307
c0efbbe50eb31a6e59bedf058cb16599,bfd804ce76110f1e992c75b7fc8e8e4d,7781fe9ef0c3d04db88dbd6740067833,notifications,True,2019-07-02 18:42:45.182325
0b5a7975234471f1371ff496873e90bc,e6e6180156508da4e55c8cdfd2e0d5d1,f6acc28b3f783bc54a76c9a6cc90d58e,drinking,,2019-07-02 18:42:45.182342
5bb366808e8cf753ef2ec64031c03bb7,cf627da9cfb79b119a1c5666be157a38,60eefc87582cb7dabd9ed1e7743eff0e,politics,Prefer Not to Say,2019-07-02 18:42:45.182360
ea25d92ec7cea32b577a5750f0e85365,30b333098fa7ea2e93a44c8e28d779bf,070ff68557afbb5ca0f64403726e5c60,drinking,Maybe,2019-07-02 18:42:45.182378
685772bbd23b96ad22e8820c6b57c92d,d07857a15eff51cca80e555d8006a909,24d084cb1ce051d3d7c48c77065081bd,sex,,2019-07-02 18:42:45.182396
79493f197dd1e03e37a1d3091de7f2d8,4c215abc78e8e56075463388b4dd28f9,5d54f75b21a2f45cba7a3c64af35d163,notifications,True,2019-07-02 18:42:45.182413
902b7884fa7fc4b12979187d37f15a94,3fda636f54847150ee561721340c0485,1205b6f7104b84688570990f8732faec,notifications,False,2019-07-02 18:42:45.182431
92ef331d2112bf858a9ded9d24955f37,02a5b24d7b84784e905004d7cc16d277,b3b4b82608bdc48c7b28d3a1f7967378,politics,Other,2019-07-02 18:42:45.182451
68af65c1999f0e1ae64dee872e71eb30,49dddda9236e9cd06a2326b0bbe82a22,e9b6ebdd4325d29e40d4e13ebc672910,notifications,False,2019-07-02 18:42:45.182468
8c6f0bc80bcf895ba42bce7e33a5afcf,fe76db0ddea658b730b95d272d716375,8be8f1b85652b3061848d738f7a883e7,drinking,Yes,2019-07-02 18:42:45.182486
0d5ef7a04e5d9142671d47bb4a75f589,e12bc27595a7ebe3d100bbc2a9dd8139,e6dc71d62387214b9a292f58404561fd,notifications,True,2019-07-02 18:42:45.182555
5d5883026a702157b06ef0394c46107d,c29e94fdff665b84fea19cb56aee9b66,7aea32786edc4e05c9498591b4a539ee,politics,Conservative,2019-07-02 18:42:45.182573
192f2412167d51b465ae6e10392087cb,c93cb8fc8458153630d5b955e3f4ad3f,2157ea3de131f7582e1857f175d0a6f5,sex,M,2019-07-02 18:42:45.182591
a47ff8bcbb0d5fc3b01a327271ae94bc,7e1730932364b846242383312043b457,d5bf28cf20c466fd53b1ef46b5c11259,drinking,,2019-07-02 18:42:45.182609
9280b88ce26eb95e7fbf036485395536,7a2ee04c5f98f0807e653bef3f2ff86f,b267df78302183b9a53a8e56f78339ab,sex,M,2019-07-02 18:42:45.182627
06aea62cb7cf5986cc25ca214b9ec724,02cd78fc232ab509e8ad7c8701fc9710,cff7d18aef408cfe7ca8f8512bb690c3,politics,Other,2019-07-02 18:42:45.182645
b0eb31d0564d75bc98690af6c621516a,f0f1e96b35a7f9d27370dba105f4dc31,77c4b44f16f67f33a35fa3c9660b00ab,drinking,,2019-07-02 18:42:45.182663
b77e3e5a323361ff13ca0d34cafeb612,2172284e28b2ab43eabb18a95d79d5ba,2fc47452e083ad6773441f5067e4d419,politics,Liberal,2019-07-02 18:42:45.182680
52ef0d43852d4fd586a7b408552c89d7,6a79b1d2daf1e40d631d70448171a0ff,9aed8917ce45f99b27a71c4e372ae96b,smoking,Maybe,2019-07-02 18:42:45.182698
36e5301b3fa8c6b23dee9f2ba43dabfd,d6c1b16452de8c89cebc7753c80bdee0,80d6119b6bfb746ddbde2f44fa00eab9,drinking,Yes,2019-07-02 18:42:45.182715
ea26ab1116f5d2706927e5728d363655,ff7aec18c5fedcdf85dae73f3d8c1168,f0407d93e2944bdd1ca1fbf5ef3715d1,sex,M,2019-07-02 18:42:45.182732
be27576ff74fbf0f2a69433473cb6e63,2d1a6c536bca9e97f466c1bdb3c74d83,f473ef6ace5cf758590db90425436b3a,notifications,False,2019-07-02 18:42:45.182750
fc73a36fb7876ce6c5f6e207d9b6b832,6ba7bc21b803cf0b1d9048eb4cf46b60,03d37fab8596be3d183c293d99b4bbdc,politics,Conservative,2019-07-02 18:42:45.182767
2945c336c19867993b1008ffe827d885,4be276d69836f972932a161e4447d950,5178b10d0be7d6f18c1356eab2c380a8,politics,Prefer Not to Say,2019-07-02 18:42:45.182789
d652d9cd0aa2ff627225ab001237f29a,81d6e64c214d573b2d17a7719e12934e,783bd69332fd78f499aae05f0ca78a29,drinking,Maybe,2019-07-02 18:42:45.182807
268a2137f282f93b1ddd163c6c70c95d,fbc0b52f5b3319ccdb51f635b2746081,79b98e8d6871550b1f93ea28047ca424,notifications,True,2019-07-02 18:42:45.182825
c916e3b30aa59ac9261bb0c155dda8f5,872ce637587b4809a8b0bb1b1acc67ed,1ff51956524d8ebc357dcf533cc63112,politics,Moderate,2019-07-02 18:42:45.182842
3043a53dd0cd8aef710b5d2b34dbd473,64915249119382d5e9da5f7838c26fea,db6db58a8e19fb985f447407b0d94fd6,politics,Prefer Not to Say,2019-07-02 18:42:45.182859
10cd2a903129136fa62a6ab2dcc0415e,a40bce2ea2691afb4b2d6e814a825ca2,46f220c62db84ce61193fb67f097e1ef,notifications,False,2019-07-02 18:42:45.182876
92dd8e9f2acd135fba3345c09db67c29,442984bf44c1bbfcf32733930470490f,31d9284225cc12f368266a6c9820ee56,notifications,False,2019-07-02 18:42:45.182920
f846310ff84047858a1caf815d4c85bb,6b84899b70f49b4bea618d31926a23ac,4920cd693220bad9d1f9f3c5fdcb7104,drinking,No,2019-07-02 18:42:45.182972
106666afdd761f8c50de090404cd4894,f95cee377bedf8fe06f14282407f9cf6,4552f2c9e8269557f5f5b75a0a4750b9,sex,M,2019-07-02 18:42:45.183007
05612ae31b758c1f75ba35da6c48cc43,0bf0357a6a3baca2ef0b8a500be615f2,0659a5054dc241b997b82d161cce3df0,drinking,,2019-07-02 18:42:45.183025
6ed60d753bbfc327fe8f65da8eee8068,2164dee15197e48f5cf13ca67207fa84,e16893f87eee74e831ddcf6c491f9faf,drinking,,2019-07-02 18:42:45.183042
7ec16b1447c5d3cdbb47013afa6e4f5f,5095f937b065f2465e7a842eb7cbecb8,972d369d17946a8a105ad95b42cbbcdb,drinking,Yes,2019-07-02 18:42:45.183060
3033bc257e0cd838c27a60f9642bf768,e4281ce976bb8d865d90a92dcb14cb97,917cee37386106cfa7c7cac8a670232b,politics,,2019-07-02 18:42:45.183080
1ded768bd75def149723e0159e07bab5,a544cf959cbc2c0ca3616f5311cdafa7,b337f64a3ed2f234475746b195634458,sex,M,2019-07-02 18:42:45.183098
1cbe47e61e26186fe6a2bb10f611091e,b256b02f2553679c2e49f5739716efdc,ff98b7b1af29f708be5a9a3f9422f778,sex,,2019-07-02 18:42:45.183115
69ad79ceaba03180edb206ca718901ac,407014b569450910d703f73a734dc302,d381401229b11b8aa81e03ca507833db,sex,M,2019-07-02 18:42:45.183132
4e5d09872dd1b5d611e54956e10ba911,a6900e5188802385e085bee96797c6ae,c8033d81872593904fe2857e2dc76787,politics,Moderate,2019-07-02 18:42:45.183151
ed3af59910a78308e90ffbf584887d32,54ce29f63ee9a1079451ed32056fbb96,ac06aa474e9460ea34473a07825c4cc2,notifications,True,2019-07-02 18:42:45.183169
a219610b812be1d26080ba68a37105c1,a33ec6193b7cd326522ba79f1209a697,4359ab32457e278b883bf5bc7ac7a511,smoking,,2019-07-02 18:42:45.183187
0f4a45627357fb5bd0a95a3cfabb48a4,2e3977b75dae44d809804238a1ca9f21,52f5c9a32ba0b3660bfd0428867c632b,politics,Conservative,2019-07-02 18:42:45.183205
3e8aae4fc1539a30bc1756ebc2673d61,ece240f39b43ea26543d38458e152645,0621cc20a1ba137ae19e33a0e0833e3b,notifications,False,2019-07-02 18:42:45.183222
6dc15321d4d8925411af180f02bc51bd,5ee3dba5020b73ff143fabbd74b3730d,e8a72cac986fda83495f5faa8b340842,politics,Other,2019-07-02 18:42:45.183240
d89ff4653ab4153bbecd287905501b78,4bca954e2d3ac12216d5a41861e752cc,da7f5e232f00f28a7ec6d47843f0a8ff,politics,Prefer Not to Say,2019-07-02 18:42:45.183257
71322e2f0796e19180dcfb8f5ece26fc,7817a3f69ffc9ccb604a39075e2571b1,d340bc583940ecb8ec0c1b13a08ea80a,politics,,2019-07-02 18:42:45.183274
8e97a4b42631faf9c32104dc48bc202b,5878dc109126d8dbc21ed3486c9b3eb8,72345fe4d9a70c32151b07c4be9827ed,notifications,False,2019-07-02 18:42:45.183292
cadd3f068871be26ee2f533c60977d8e,745362025158358c549f730eff749136,213f593c8a6d16194355564cddc3d8fd,politics,,2019-07-02 18:42:45.183312
0f71c01294c935e13a8880e9189d28ce,d7dfd6a54fda883497053f04c4524573,49d3ea97d160b992075a805d8bf6c16d,drinking,No,2019-07-02 18:42:45.183330
1dfb0e4860c3a87047111b65162979fc,9950a90c6393f8f7144df9cd248e354d,c3b52b1f6b063df979c3e528278b65f6,sex,F,2019-07-02 18:42:45.183347
10779562011b89d39cad45e27036d755,82a8fa5e10e721cb8310f4171952b1f7,7995cb763d6e478887a23cc87bf9f62d,sex,F,2019-07-02 18:42:45.183365
d0b161a2630893f7e4088c452f9611a3,81d6e64c214d573b2d17a7719e12934e,783bd69332fd78f499aae05f0ca78a29,sex,M,2019-07-02 18:42:45.183388
cba353acb3d9814d730ee2e3e5a1fa8e,0305ff4d5312ce999d5a86ff6d5c515c,91793ea5542ce0e1edf3c35df72acf1e,politics,Conservative,2019-07-02 18:42:45.183406
4bad37e907e5f60bbce70ded5a6ced2a,1ecc91fd077c8eace31b7609ac7db8f0,d3aa92cd0d03150ef9556b9f6ccdc9a0,smoking,Maybe,2019-07-02 18:42:45.183423
0e5805950b5ca263c4b9c86529d2bd49,5a5cc003dd291ddb7df3ff5aa73757dd,cf8f0e08a13a3b6149540398aad783eb,politics,,2019-07-02 18:42:45.183443
18aa7ead45731eb03876be734a1b4a6a,4e0d759eff751ef2297b7c09bcbd30f8,9c234c58931e53d10d048825afe4d9b5,sex,,2019-07-02 18:42:45.183460
f807005df0085741da4f5a2b2a4b7cab,b442b273c8bb24ea20a872fb86fb88a0,2e6eb1b05c32bdf257fc907de5314a9f,notifications,False,2019-07-02 18:42:45.183478
1582f954cef15ba27ca369adab585a63,efe31ba855392cace43c491f67b14c3e,f473ef6ace5cf758590db90425436b3a,politics,,2019-07-02 18:42:45.183495
6f9d63d078755954916e9d8eef634fb6,144bdf11529a62047601f36376b9614f,3de096dcf50ffc39e7e2f05c4e9b417d,smoking,No,2019-07-02 18:42:45.183513
195d6fd84fafc61af3376f01b494326b,8c424fa5ebfcb7f2cadfbc7ec86d1927,726a9caead4795ee5a899c426e8a6119,politics,,2019-07-02 18:42:45.183533
f177c1d641ef62c8e94fecfb96687df6,7ab938538ccee3bb9ffb393e06ce0ea2,439478fffa075a4810289573ca51c3b3,notifications,False,2019-07-02 18:42:45.183551
9ee403dbd8344be066408a0050bc6ef1,561a6f269df52dd2f2a60e54f080fecd,299bdf57d924c3ee810f913e8d8bec0f,smoking,,2019-07-02 18:42:45.183568
bc64a8d8cd57341893c46a9c924ee133,93946e405399102c884eb58cd8ca7599,bbc910d222de3041aed8e129fbb2e9d6,drinking,No,2019-07-02 18:42:45.183586
779a9276032194e7c4cf243e55f94235,9675d425ecba76ac2d27ce24a82ecba3,a760de0d84a72bd8e40de86e7cfbbb8a,drinking,Yes,2019-07-02 18:42:45.183603
12c0634965920d2eab55997ae7468154,9c66201322266c942fce50806fbb9d1c,e1600eeaa7953b006b9fc976b78f4b15,notifications,True,2019-07-02 18:42:45.183620
d22ad5148547896f4d664bccc10d6585,78d9729324ce0ce4354ca460f5f65030,1a10a8c4aecc254297b18618677c9ac9,notifications,False,2019-07-02 18:42:45.183637
de77eb00196ce85891c3e71eb9c57ef3,a3a420cf5de5cfbd2780872057008fb6,952dacfc369995ff0f7f22c13d7f5cf8,sex,M,2019-07-02 18:42:45.183655
a117ffe576f21f44e246647321032c8e,6d38f9b151eb5de0d03469caf3b2cec1,6d81952d36fec76212b53a4f5d705dc6,notifications,False,2019-07-02 18:42:45.183672
c35f5c67e2270e7a8425b1ead7edf6ff,21533ce027cd42c273e9ea4dec6f6f16,eec1a2bde2aeee86baf6590791387d33,notifications,False,2019-07-02 18:42:45.183745
3a920960c7c7aa780613b0b8227b1fc3,4d740c1f94c4af310105daa928148389,858a2fc52701376512d79454ef561bc6,politics,,2019-07-02 18:42:45.183770
a6186c6f955aee0cee6b54a0f603d360,543299789638ed34c364e3bf5fcd412b,86c3fd9af016bf27e8fbcb2e561c2af6,drinking,Yes,2019-07-02 18:42:45.183789
610ffa479fee091670cf24662c2c587e,9557e39c5c2f2ee53efdf6a3de74595b,7b1110079c6904f012ff7211ce0d167e,smoking,,2019-07-02 18:42:45.183807
97e7a2e7590c10f8b48ac2d5fdc6ee68,70a1225d3cbc9e37845dc64c676c8631,5412dcd1288082fbba10053eebf2d0a8,smoking,Yes,2019-07-02 18:42:45.183829
abcaead24bd5fab3e8001fc39e825c6d,620e9585d7be86c45fe20e751d876f75,3a570d5316a70360a611b7eae7bb9b07,smoking,,2019-07-02 18:42:45.183846
5b47ad7babb4b6cada5d0e517095a6fc,cc76f1422f23a9a21b46151e14c983a9,41f12f5466af8506b91b9771f8a954c9,politics,Prefer Not to Say,2019-07-02 18:42:45.183863
e0692078f0b7cb43f8edc639df711972,6fe685d89a8cab530c1e118d6bc7e767,d03532492c8232ff16a5e3bb39ab7567,notifications,False,2019-07-02 18:42:45.183881
000cd44bf3fb61ff8739727f5abd8ec3,5b29d78ebb4e70dbc3f2f96853615438,b85ac3c729efbb967b6d4e4f7f10f88f,notifications,True,2019-07-02 18:42:45.183900
53fc4df09090419981d9b52374fbe9f7,c9c89f7399907b0a93fb3a609c2f5b46,f8ffb7ddb52ac9a7a53b49a98484c493,notifications,True,2019-07-02 18:42:45.183917
0c37b52717f98019ff5d7fb466504d1f,f7f7fea37824d640e9a6ee1c742d728c,13bcecee2ec803ef3b48905d0e622737,sex,,2019-07-02 18:42:45.183935
d0e4a6f484f8a58d4d82459dca3ccef7,50dd4a651069df67119c569bdcf5377a,861ed09847a6ab2ef92c99008b7528b3,sex,F,2019-07-02 18:42:45.183952
de42dcaa3dc47b8962e418acb20f6d30,1c3d28bfecc8cf8ad8440c1d6b045fe0,62f8d58e890bd9d1ae32f5003c74fc24,politics,Conservative,2019-07-02 18:42:45.183969
37a1a3478a4f4f42663c83f95bab6d20,387bde238b20416041e60d0b4f3785a5,7aab4c573a65ab7f9f4ee667ca8720e5,smoking,No,2019-07-02 18:42:45.183987
e3844d0ba5f1418436a712bbcd177cad,e43f604e1bb0b44c0f9d29314fadae02,860060bc4cee62e973cebf8f9e1df5a2,sex,,2019-07-02 18:42:45.184004
c03da4e6ed59cb33d4ff0c2ac9d6d960,247919ee1695d69a006d12cf6cbb9e9a,b344a5b98c42dfb027c59d9adcc69be9,notifications,True,2019-07-02 18:42:45.184021
0bd720559b0be423e0f373e98a099661,909e867a1a1cfae17e0ae3487b966b2e,fa3070dbed4af9e9493c28ed76f4341e,smoking,No,2019-07-02 18:42:45.184041
f397921a06a0ed4be4b6096ab3be43e1,3b7760acafeabde73890b8d5ae862459,0e9e70e00c8b62c804b62fcf3e60c547,sex,,2019-07-02 18:42:45.184061
edc223a8460012f5aa6fcd1e7b67f7da,a1f622cd6ce1d700a87327d876ad8938,7c7f0dc4a12916cd48efc9f575629509,smoking,No,2019-07-02 18:42:45.184079
d7049f72e7843a9808f1934d25e5ee3b,f5edba5908b33341dfe3868582c84b24,779fcc116ca43729b8a2a5723721b9a3,notifications,False,2019-07-02 18:42:45.184097
ececacd4b9c3a8297e06414f1eb836f4,d930386ec84dd7fc992a569d534ccac3,ed8945c154aa5a3f1ca6c35bd3ba623a,smoking,Yes,2019-07-02 18:42:45.184114
f7406689d710db81b1c94fa72c2543c8,85ce986091f0cd88ae1e5b2221143ba1,6aa9db75a25aac17717b8c989261f16b,sex,M,2019-07-02 18:42:45.184132
9e03ea1229f334e666454992a84ceb56,59ab1781113db93b962f23d4536c5e1d,d169df5f6aa5ae95264120260f2e07e1,politics,Moderate,2019-07-02 18:42:45.184150
1cf994e27fe31626274bc50535bae153,29c9f4b3458ae8bd945d0df92e88a878,53154b653b7c33daa0f92524cf36cdd3,smoking,,2019-07-02 18:42:45.184167
5083694e24cb0c18d79045031af6e8d8,a2102b5fbd17da2b85588b24a7bbcdb3,2d5b4edbdc800d4414ed08d3037318ad,smoking,Yes,2019-07-02 18:42:45.184185
19b0feba90dcb666d9ff3d117cd085be,3adcf2fb05f5355e7ee9497258f76710,e3156dab7f7e7c4b9d5da8af9176d88a,smoking,Yes,2019-07-02 18:42:45.184205
816d8aa4b72de47ea0deada532918cbb,9cd1bb8ac215653ec19cc9b8d47104e5,601b7ef5ae480f13f5e3cb25529a048b,smoking,,2019-07-02 18:42:45.184222
b6799bfc7d8bf176c57829599b0dfe51,0e3da066f891825b0f9916baad84e530,085bc78ff5f24588420d481575e3e0d2,smoking,Maybe,2019-07-02 18:42:45.184239
6bfe4254fb6e4e65839ef2dc0d7baaa7,3ba451b108eda33fa45c2e0679836a62,c5c2decdbf43394d3fc3d917ce527b06,drinking,No,2019-07-02 18:42:45.184256
b62e274118329cd02b5157af292e2bf7,dbd14132502f9d62c60472359cad1a1d,ec8528cbbdefb9edc3249d02692db649,politics,Liberal,2019-07-02 18:42:45.184276
39f5f72429f0e7c1229ff39820c11ad8,ddbfee0ec709c42d3ac34ad94c867855,c76ebb9aec2702f80437c0597c566d48,notifications,True,2019-07-02 18:42:45.184295
9064b8be1c4733029bc4be2b16b22333,35ef15a428fb456dc96a2ddc2da71a09,1f2d4033d28a63bb256bdcd3d37b5c93,sex,F,2019-07-02 18:42:45.184312
bc08ebcf92af1172946e32297a8c26a1,81bc2bfed850b8ed6e592d382c53059a,285e6c5bbf63b77ab2006ca43b21dfcf,drinking,Maybe,2019-07-02 18:42:45.184329
dcc2ef5df19961ab4b8448295c45ff39,4cb760f61e2ae342525f93f9ea2f2e37,98c38cfb9aaf28b602472e9f9c9dfcae,smoking,Yes,2019-07-02 18:42:45.184349
d34506b45024c44fa8ff450a551d76c2,6091285d96e88184b945827af00e1237,53496747928c1c5456cf65cc2a4cf431,smoking,No,2019-07-02 18:42:45.184367
6271fca1b2e7e042ec70a85d22e114bd,33722029be983644fa99e7a2529fe39f,a3ff931dff4f03a137c14da5a8a28d54,drinking,No,2019-07-02 18:42:45.184385
79892774c93f8d86b7065c9defc2dee9,6ad33310ee8a90cafe2d4479ec719ad7,9373165738ebffccd5e7719cde1ebed3,notifications,False,2019-07-02 18:42:45.184402
80b8a2c7c28b831a75b1f837465c660b,148812572d90a6000cc73c8eb23fdf2d,63125e0dfc536956e98cc2ed934a148b,sex,,2019-07-02 18:42:45.184420
3b906f3d8807ce6ccc74fc6d1d636688,44da6f95edff8b540833a8f5f6efbb21,9689353026a0937088ba522a36e9eac1,sex,M,2019-07-02 18:42:45.184436
0c6879c8c9741b82b2d4920634e02bf6,41a78bc52292a1ea7e602331db92941b,004e06eaeb9ae66c3b6492913949f169,drinking,,2019-07-02 18:42:45.184453
ea7dc5f3e11e2d36798158170b380182,3555fe539c4bc2004bd58a3756644c60,f2e0f27dff1a570cb8b0f098cb0acbc4,drinking,No,2019-07-02 18:42:45.184470
10dc985c865f47f2331e66605fd0aa51,4664cccfb7bb18ad96549ea60c7305e8,ef3e87d734b2d967d03899c983ed13a1,politics,Moderate,2019-07-02 18:42:45.184489
2e6859be313bfb7d205e6cdafd8b64fc,2513b5623e6216a5d10a552d33954ee3,bae667a2ab2066402f581e6603b6808a,drinking,Maybe,2019-07-02 18:42:45.184507
9f370054d6faad35472eeb8570ceb6a9,986f74ab3685395125e9bf2e8e0966a6,149c056720ed1b9466232920bbf20b92,notifications,False,2019-07-02 18:42:45.184524
6c299ae262b3383ebbb2e9f5921df97d,13baf5ad23427913eb08853edf926af7,b0d520403316419528b48f1e37a6f723,politics,Conservative,2019-07-02 18:42:45.184541
7a982a6f01d3335d050016a7a46d1e31,ce7f8f3fe9c0e24b268cf7810611a087,712b1e76af3a056ab42bad6388122049,sex,F,2019-07-02 18:42:45.184558
cc2c5bc4f5f574a24bef45481f71854e,6dcbbaba28dbb5386fb2ec272697472a,424a86ac6a5c49b5d4947af28783897d,notifications,True,2019-07-02 18:42:45.184579
de00339ce98d6888f53e555a1da40c41,9404c84fe5ddd91ae3d121b8ec5a012d,60288d9e7e94295a6daee2fc08e4f8df,notifications,True,2019-07-02 18:42:45.184598
b4d6c54d9bf238039eef037de8e8d4c0,ad27f0ea825f7e3b8dd01f42acb13408,e1acd01587ec5ce977400eb734d057bf,sex,F,2019-07-02 18:42:45.184616
2e5e814dd49a5df8f9740dd5f9d82281,b0d118c7f3ac6e3779b0b834b19e8783,3dd46bd73182b6fd7c74f53c0cddbc19,drinking,Maybe,2019-07-02 18:42:45.184635
751c34abb0942e6d9ceea5de9eb94ab6,b715ee0852aaebc2f4634ea71330e16b,e4de0b5d77dcabbdd2af06f176e2062d,sex,M,2019-07-02 18:42:45.184652
1103c4a53ccd45d7841d8cfd6d512756,44f900240d26f808cabe0ae27df45961,d93f24168e61017afe41aa22df38ad95,politics,Conservative,2019-07-02 18:42:45.184670
6fa26af6ca873ba0bee08cb1936c30b5,ed8c24ab79091a4559097da89e22ed5b,a3d2d07a51d503300fe546bc871738cd,drinking,Maybe,2019-07-02 18:42:45.184688
7e307609a1b812d1936dba5ed5ff0db5,ac5ae49d40897ad5b81b84692d184e1d,f0776b30738642f7cf8231bbb3a386b7,politics,Prefer Not to Say,2019-07-02 18:42:45.184705
dc1dd2dba636ef6ccfb71b6a0152ce45,741f7026dfc4526bcfab00df654602fa,71aaf83957cda0a4ea215d3a2344f287,drinking,No,2019-07-02 18:42:45.184725
92583e9419e02747238d65ed8204566b,82db527ed03c5a700473af9e040179b2,f04d5e9353c11693d0ab715cd5656190,smoking,Maybe,2019-07-02 18:42:45.184743
d658875b240a6fdac57f097bcce09540,faeed90950e22777a89a713044ebd47d,1fa96153f790264f6631792cd7195977,smoking,Yes,2019-07-02 18:42:45.184760
f5f650507cdb858ad27012b25dd46d1a,888205b607261f2eb39f742c407cc230,920475a87062230a2fa51d2edb3e3a57,drinking,Yes,2019-07-02 18:42:45.184777
470ffa91fb3cbea17356d60c9d4ff7e5,e281307e5284783c74b336c04c8e781d,51ebb055298cdf815a616be4a93ab3a9,notifications,False,2019-07-02 18:42:45.184796
5a33b7c22db3ebaeda0c825ac8e62759,c14debfbf6561bc0ffc3a21010e2bc2e,95f45de80145c70e5973eeb670df23a7,sex,M,2019-07-02 18:42:45.184813
650df4638645be51e83cb3b24e5cb419,f2f14d0153290485facc44726c745010,98179350030af850c254b3926191f1ba,sex,F,2019-07-02 18:42:45.184830
719509b3c988764b0b409e7dee944b2c,2cf1c85df9a80ce5e8a4aa4f086d54f3,120f1a12d38dfd78e07c048e7fbf0e1f,notifications,False,2019-07-02 18:42:45.184847
2923d6eb10e80c754ae0109f629a9408,9675d425ecba76ac2d27ce24a82ecba3,a760de0d84a72bd8e40de86e7cfbbb8a,politics,,2019-07-02 18:42:45.184864
8fde9b3b449b11209bc7eebf9ce9d54b,d932493225b4c14dbc39366bad6c7b65,20d89ff82094ec12fda9fec5f2df0b75,notifications,False,2019-07-02 18:42:45.184881
e72caa3aab8dde13d4efd50bee0f30a7,a8e808e680338dd069e5db2b4e0de3a6,b69582c01185007e5e45fdf67c4dbd6b,notifications,True,2019-07-02 18:42:45.184900
bee373b543d0b22b98fb9893af66197f,2a5b54cc7255bece363a86ad1a55566f,2c12abb823f45fe3eab33b34c5332f67,sex,M,2019-07-02 18:42:45.184919
676536eeb17a8638ed3945072c5ab156,3c0579d780e9a38ee8e0da4a11c2f702,e9bcc7a243d2a6fb1c07de99ea192cd5,smoking,No,2019-07-02 18:42:45.184939
56f2c10de3881a1f7ecde5cfe23ff149,8dfead155ed59358122f3342b0a92e13,81205fd21332f78ab471de8d9857529c,politics,Other,2019-07-02 18:42:45.184959
d90a87115d4f56e4717d02cf21b1c20a,d7a6410770a0360cdcc23165a30678f1,3a819b746b5e06390374ed7db31661e5,sex,M,2019-07-02 18:42:45.184977
cc9a334af56bdea1a9f8e9e24d17916b,be60dc0a62ec93d300f7c3a69b07a9c9,695da6bdbe238e85cf896364ba1f02b8,politics,Other,2019-07-02 18:42:45.184994
ba02f2016be031850d6f3d64ecd3fe43,629f55b21746a3dba2e3b47cd4b8ad6b,75ce66e0369bbfc86f934f912fca0c1c,drinking,,2019-07-02 18:42:45.185012
c42b05bd45c17a0dfd5335813ecd956d,a48015047891064076bcc2b2706aa2f2,e69dece4d77edac573db552869cc8078,smoking,Maybe,2019-07-02 18:42:45.185029
0d5cdcd6209efb8b39c6afe39bfd8ef8,067612f1340e406277d21c21334f8ebb,c73e68dc9fadded785f0524df4ff2ca0,smoking,Maybe,2019-07-02 18:42:45.185046
9a742b7cea18fe1b8878cdcd9335d4f8,4d1f3e03085e7a406f30b53787cbc73e,37cb1c57b7fcd29d9105d2dc4cd1e188,politics,Liberal,2019-07-02 18:42:45.185064
5bd99a3f8834f52d0e07c66d06790555,e16067a555baf86cb09188ec67fab8b2,acc538472486f3be3d569ada035da0aa,politics,Moderate,2019-07-02 18:42:45.185080
25d2fb85b3b5e81ef9dac90461bf237e,d9a53b5eea5c10ed51cf84e72c1df174,af02aefe310eac98b91a3b98c3e62742,notifications,False,2019-07-02 18:42:45.185097
2933ff87bda08c5ec7511dd0fe053710,c859818c42af84b864b261105facb137,f10a0decd909e3e9039e8e4ed72cec66,notifications,False,2019-07-02 18:42:45.185114
35813cf0cf8d74148db3cb768b84e549,b01b0410cb5b2fe94bc20650b1a64d82,9e040b9b403a6d5225e30d22d3974951,smoking,Maybe,2019-07-02 18:42:45.185132
464ba1cc48a507d50e3a8c5b55221d0f,92a4defb7bd12b4b98050878ee225a1b,ca13331da9d21876ad25917a913a90a5,sex,,2019-07-02 18:42:45.185149
0890571a5512a45bbe953741dd0d58ee,c33d480d756e9a6682ba8595338ac54c,74be92fc36a5034759cfbe37d1101b93,politics,Liberal,2019-07-02 18:42:45.185168
fd18efc887700dd260d852a7df81296f,5078d6c3cfa14716bdf871e7aa2a634a,d6d337730af19cded8d623ded1544f97,notifications,False,2019-07-02 18:42:45.185190
fe2009af03137ec630ce399485058372,4ea880bc84c8fde4402c146bd3317dfd,25508c9fc916376d54ec7982b9114f2f,sex,M,2019-07-02 18:42:45.185208
32461c6f3d0ed079b1ad9cfedfafb608,7627ef0853739e1f124c581a4897a8cb,8452e651843e5df483f4ab99ad8d21d0,politics,Other,2019-07-02 18:42:45.185225
43b640d008f5931fa1a4cb7b44f46df5,a7b5f1a173d1523cb265dd9fb936443c,0b72e080553dc382608c61110c3b6556,sex,F,2019-07-02 18:42:45.185242
