event_id,phone_id,ad_id,provider,placement,length,event_ts
5e2faabaa0c4598abee84856f2fcb41c,a163b5ced3a490be0197ec7569b0b380,17,Facebook,Top,1040.0,2019-07-03 18:42:45.197700
8b391fd1cc6c70207867d92dd5ca5a2c,a21e777153803b8e0c5d4ad9b8ac8d91,17,Instagram,Top,2217.0,2019-07-03 18:42:45.197720
b8382af5e89cf7954def5098cc4b7e98,40b34683524f983609f48290a99aabab,2,Spotify,Bottom,1925.0,2019-07-03 18:42:45.197738
a5dce65cd83c797b9ff90a06240b8121,35b506dc39b17a486e2a9a04aadc017d,15,Facebook,Top,1417.0,2019-07-03 18:42:45.197757
00f131db19d1dd81afd5c06eaee9133d,c58ee703fd32e7ac76b7194a1e37285a,0,Spotify,Left,2105.0,2019-07-03 18:42:45.197775
9df5bbad1a66a5e60a206528918e9b97,84b69e3cb3b043bd21d5ba2b9c22ec5b,8,Facebook,Center,1046.0,2019-07-03 18:42:45.197792
c6945ebb5de7eda183068dd3758955f1,c4aa59738ce7006cb17331e85a7a35ed,2,Facebook,Top,1912.0,2019-07-03 18:42:45.197809
ca290e409156daa5ac37ad8402440e7f,60a109a8bd98196b7bbe5ae0d2222b4c,5,Facebook,Top,309.0,2019-07-03 18:42:45.197827
aceddb6da2affdcd0aa12930f3981865,8f2ff16671d14941441f79c2cc05f41c,0,Instagram,Bottom,2233.0,2019-07-03 18:42:45.197845
ce0305b6e7f7980ff3cbff8b232eb4b9,e18206def465becfb90725c9fa482085,8,Facebook,Right,555.0,2019-07-03 18:42:45.197865
87f6d51cf017f1ad2ce5739f796c7410,e1a1190c6603c820160e436298dd496d,19,Facebook,Center,2025.0,2019-07-03 18:42:45.197882
5e62719750767648f8d48011abd6d196,0a59be2c12fe63ce05f6233f206e3e18,1,Snapchat,Bottom,1617.0,2019-07-03 18:42:45.197909
e4e9d1296c272c9df319a8626ed1895e,56c01836a1f35f07314a865c42994830,6,Snapchat,Top,2246.0,2019-07-03 18:42:45.197927
8f7a76c07ae12c0e8b6509f430af4647,bed7ec707f307acc7a2fff3a07e120e4,2,Spotify,Bottom,322.0,2019-07-03 18:42:45.197944
29a8887e4b398d62f995ac27b9b9aaa2,1ff51956524d8ebc357dcf533cc63112,5,Facebook,Right,416.0,2019-07-03 18:42:45.197962
23b587a9116191c8eeb44aec078e2881,066a9c0c901b8f4ef1f0f3c81e3341b8,9,Snapchat,Center,218.0,2019-07-03 18:42:45.197979
6de81242befb6c2a728df1c98912bc3b,3a4648197f2e0520c11e6cc31df5acae,14,Instagram,Bottom,35.0,2019-07-03 18:42:45.197997
bb402668175cf11796b95eabd8d79a5b,ab6884abd43f037b49d125ce0be1cc42,15,Instagram,Right,1529.0,2019-07-03 18:42:45.198014
6ab73b2f2359e153277fd6337a2ccaa4,bb972526341616b7cc9e12c82e9597d7,4,Spotify,Center,1828.0,2019-07-03 18:42:45.198031
60aa165ca4957ddf0fb47f627932b60f,c267ce8aea91a0319c7e05dabfa5e8c1,4,Instagram,Left,1148.0,2019-07-03 18:42:45.198049
0e1d1728e3a0a711b07684e40326b856,c4aa59738ce7006cb17331e85a7a35ed,19,Instagram,Right,532.0,2019-07-03 18:42:45.198065
2feb9028cb65fdd9d377a500eac8a9a7,2b17d342123ae97ed03756ad07f989bb,3,Spotify,Left,1441.0,2019-07-03 18:42:45.198083
0d5d82b82cea10d214d374518d8a38a3,d07f6a32bc2a94176d5ea1ebaf8748f0,11,Facebook,Bottom,2242.0,2019-07-03 18:42:45.198103
7c3ce8530e2ca556b46624be5d86dfce,c2c405e987dbca05405f633d9d46d255,18,Instagram,Left,1559.0,2019-07-03 18:42:45.198121
fef2e27a21fc745a0e6da82028da8795,15deb5b793d79a14a24885e39bc3dec9,17,Instagram,Right,2215.0,2019-07-03 18:42:45.198150
fcce5ac548c375a0c6d2b418ce4d6959,77c1e24056d672e3dcdc102373376720,17,Instagram,Right,614.0,2019-07-03 18:42:45.198169
39ac787025bd265bbc275cc534d99112,3938282fdf748e50b797ecf91076951b,3,Spotify,Right,2339.0,2019-07-03 18:42:45.198187
5e88415103758f30daebb7dd23282cab,00d36bff047247dd958159b97ea010ad,15,Instagram,Center,1930.0,2019-07-03 18:42:45.198204
5cbea218f5139b6c218e37476c42162b,3cb854109032df0604e0c7dd4080f4cd,8,Instagram,Right,715.0,2019-07-03 18:42:45.198221
f19791682544565393dc2d9485808c23,ceaf2b099931b47f1846d9f7f7e70fe4,1,Spotify,Top,2357.0,2019-07-03 18:42:45.198239
4eb38efc2c2ce82cf8bf51f79b9fbea1,ceaf2b099931b47f1846d9f7f7e70fe4,3,Instagram,Right,724.0,2019-07-03 18:42:45.198257
cbb03c1860c47eb4d47b40dc3b4629cb,768dae4a3d8ccc708a5056c6f1b62f72,4,Facebook,Left,340.0,2019-07-03 18:42:45.198275
7ee0a16be394473a5146ea4456179926,78560d0b1048761ad463730fb22e9b3a,5,Snapchat,Left,801.0,2019-07-03 18:42:45.198293
788b0cebb93dc9f1f3669807e75a8b72,7c9682cb9ef5913d2fd092417936ed9b,17,Instagram,Bottom,1740.0,2019-07-03 18:42:45.198314
334a70f0bb66641e3747d03af3cf3103,e32591e03de80312afd47e9cef53d6de,7,Facebook,Center,156.0,2019-07-03 18:42:45.198333
793ae1b0d50995f027ffd545423f844b,23434589860b059e91578005b7b4550a,1,Instagram,Bottom,1139.0,2019-07-03 18:42:45.198390
646aa5ad415ec92dff392400165e7581,ae37b05741dfc9199889ac65b8a250bc,5,Snapchat,Top,1040.0,2019-07-03 18:42:45.198410
4e4e87b5e3a68b0d8070e11c38a4ab34,24a99cfcaede74cad3e43a0b31902b42,6,Facebook,Center,1227.0,2019-07-03 18:42:45.198427
bb9599c964f49084b55360911f4ebfbb,5989662bae61745af71ca663cb267ae9,6,Facebook,Top,105.0,2019-07-03 18:42:45.198445
50603627b94db655ab5f5c171ed316be,25508c9fc916376d54ec7982b9114f2f,4,Spotify,Right,822.0,2019-07-03 18:42:45.198462
7e9f7daa394b3fb48690d10dd06c0063,e65386237923bf18e98065168dfe4b3f,4,Spotify,Top,823.0,2019-07-03 18:42:45.198480
0a42ee4b955a3e3ae67e6aaa9b3f8dee,5cef78a850d1b29046ba401cc6a58a69,2,Spotify,Left,408.0,2019-07-03 18:42:45.198500
a6d5235d93e76c294f78368bc21fdc20,285b9f9b2dfe48f043671098eeddfa46,3,Facebook,Bottom,706.0,2019-07-03 18:42:45.198519
857e30659b04040d51f8c69c58abd00a,d29e121085984c740bdbf88be9efcdbd,5,Instagram,Left,1730.0,2019-07-03 18:42:45.198539
b151a8369209fb32dd5e50df4d012116,bea379628b9c3d3783f406f64bc0e28a,12,Instagram,Top,537.0,2019-07-03 18:42:45.198557
f767527b189bd9eb4aa88a8a3f338f0a,d6ac94e0989bbd2cda65209fdd91a3da,19,Facebook,Center,2255.0,2019-07-03 18:42:45.198631
7dc3918679579303705a9c11e1687e8a,2dff9337691778c8c3093fd179457850,5,Snapchat,Top,457.0,2019-07-03 18:42:45.198648
34762a19776180431e7e5adaa979cc4e,9cb54412c6ac35cd6da47593c79f4a61,4,Spotify,Bottom,640.0,2019-07-03 18:42:45.198666
9948e09fd819379e39f9a8949ed2aeb5,ef8fa67010d3accae7521894e67b5438,3,Spotify,Left,1021.0,2019-07-03 18:42:45.198684
0170d728a6413d1b78c3a020a15ca524,f3109073832e703a99645dda156a2b08,2,Spotify,Center,930.0,2019-07-03 18:42:45.198705
16b43cef35b1c8e0c941f5f8f3ea3784,77cb0507849a00c1be717674cd8d366e,0,Facebook,Top,1723.0,2019-07-03 18:42:45.198722
15abe75152c574ff26c9bffbc6770d03,a7740e5024bd5080483d561583ec0865,6,Snapchat,Right,1731.0,2019-07-03 18:42:45.198739
3e831a0414137e92ce7e4755bf7456bf,3bf8dc38ac30fff20ad39103d390e0fa,2,Spotify,Bottom,336.0,2019-07-03 18:42:45.198757
9204ab9c1832f0b74e31a78383277baa,ee087231e73044bea36888a25c89237d,15,Facebook,Left,446.0,2019-07-03 18:42:45.198774
25a25e26b195e0cbe33394405f546d8b,c6ef20f2ae14913e8cb2dff237b1fe9d,8,Snapchat,Left,2004.0,2019-07-03 18:42:45.198791
d4805505802e6e1cbc3e55f964a15895,26ecd32112e4cbd13753615f60f4d17c,10,Facebook,Center,1959.0,2019-07-03 18:42:45.198809
ec20dd88bb68086a40b9a31f28a96fb6,044276ebd618b6fd52eff6183901e8ee,3,Instagram,Top,1939.0,2019-07-03 18:42:45.198828
a3b3fc08fa20c9b0aec330245b1de0d2,89ade89fb9f37cf6a42e868ba3dc1692,4,Spotify,Top,725.0,2019-07-03 18:42:45.198845
4be8365a240901010800035b95f361f5,f0407d93e2944bdd1ca1fbf5ef3715d1,16,Facebook,Left,1841.0,2019-07-03 18:42:45.198863
85f7593731ecea93769af52c30881a75,86c4ad9ce1363e26e0628d5bffaafac2,6,Instagram,Left,206.0,2019-07-03 18:42:45.198880
50b71a086d1d6d888d275ffe28e8f7e5,ad2ea05ba6bc456716c0dfabdb574f02,6,Facebook,Left,1338.0,2019-07-03 18:42:45.198898
0d6127651c63406bce384dc0fd7f21dc,f48d623bc811e0ea5d9152c6e1ca1f01,2,Snapchat,Center,1158.0,2019-07-03 18:42:45.198917
364bc0fe155dc04363597bc68afcc1cb,6080936573854da825e964dacc2f508f,12,Facebook,Left,449.0,2019-07-03 18:42:45.198935
16f5415e09770baf9620dab632e868bc,b07dfafb36436573c5da86cf295427cb,22,Instagram,Bottom,1934.0,2019-07-03 18:42:45.198953
bfa994b48d4b956d5244c36db119b90e,7cca683365e0e2201c35574faa87a1df,3,Spotify,Bottom,1010.0,2019-07-03 18:42:45.198972
7c3921a56baad5a9394700919cca3a8d,2900d97e6f1e68c2cf333bf306563c25,3,Spotify,Top,217.0,2019-07-03 18:42:45.198990
ac9153de0f499b07d4c4e5c0e871f442,6e047dca727493576f5479a37bd21dfd,0,Spotify,Left,542.0,2019-07-03 18:42:45.199007
52c7dd14319f87f4f999a7c705df2f56,b6afd878fdcf4184d8ec149200bc83b1,1,Spotify,Top,1628.0,2019-07-03 18:42:45.199025
d576f3f1e77ea657d53fd6bb20051e3b,38b01beaf10b4340d1e2fc1386d472a1,9,Snapchat,Center,2202.0,2019-07-03 18:42:45.199043
59889f96a24fcd98f89d83569bb1695e,03e52b884c2dbc19466cae684e618bf1,9,Snapchat,Left,1442.0,2019-07-03 18:42:45.199060
933dedcac947d3c8f79cb1f42a38a74f,9c4320fe4496cbefefe77bea1f75905a,5,Snapchat,Center,204.0,2019-07-03 18:42:45.199078
558c36d3ad9788099b186fe7d28a0e00,cd564e4d42f2ec0b17290f68ca07e599,3,Spotify,Top,1754.0,2019-07-03 18:42:45.199096
12ae8cc652785e895818080c2c719986,7ab22642a762d8362c94d2f737c1c090,7,Snapchat,Left,2139.0,2019-07-03 18:42:45.199116
1956e6c32e2e495629e7aefa7a76f89b,b100e346f1b20b2e17810b479503ee0a,3,Spotify,Top,718.0,2019-07-03 18:42:45.199133
3f98ac9aa958cec3a6ba2067d0c52265,70179d164e0e9d4e0daf3092b5c05f4e,7,Snapchat,Right,1823.0,2019-07-03 18:42:45.199153
3487a09540f42ea852a9af81dd852645,7c1492aa9a30933ef687203333655eae,0,Snapchat,Top,333.0,2019-07-03 18:42:45.199170
426020bf356feeb5a14b1b6f1db79847,aafe2a1978f63de61f375196e08d5cbd,18,Instagram,Bottom,1641.0,2019-07-03 18:42:45.199187
3ff0cbb9566981440cd808a28fbebf6c,5af76ecb421811cf46cfbdf254c40488,1,Spotify,Bottom,2029.0,2019-07-03 18:42:45.199205
a4c74941fa7c8f4a70d22c998e596704,08035b478ef3098c77c91e0a35cf0837,12,Instagram,Center,534.0,2019-07-03 18:42:45.199222
4b38cc7fa5620a237880ffaf04d4050f,a2f9263577153b5b615529eb42f63e17,0,Snapchat,Right,1610.0,2019-07-03 18:42:45.199239
8ba7f55d05e1cd7f2a3cad46658fe342,ddc92bf9c75c4b25f5ca8dcb3db1dd16,1,Instagram,Right,924.0,2019-07-03 18:42:45.199256
524693309e88ca172ffee716aff3c7bb,063d8507db8e697a072686f407bf9617,7,Snapchat,Center,132.0,2019-07-03 18:42:45.199324
49360d396e1de6cefa0643202643c0a1,c547c1bf05877d966f3493e2959416a4,11,Instagram,Bottom,1040.0,2019-07-03 18:42:45.199342
fbb9bcfcedd4f902a497da04769d2936,5898c6ef91b023e1461d84998726bf39,4,Spotify,Center,2056.0,2019-07-03 18:42:45.199360
943067cd8652a4fd3fb3efee21da739a,ae37b05741dfc9199889ac65b8a250bc,5,Snapchat,Right,1310.0,2019-07-03 18:42:45.199376
bb02b5dfec570bfbcd49f42a58a857a9,2d0079b1284a15d05db2e8f64cfd9c72,1,Spotify,Center,917.0,2019-07-03 18:42:45.199397
6a81c4a1109fb14e1546c0c79a1c5589,c45b27200b1aed31916ac44b6ead2d40,15,Instagram,Right,850.0,2019-07-03 18:42:45.199416
6865dc7e24eb0c821ad45cee03aef113,44f938aa34f5ec7d5dde971334f78f77,4,Snapchat,Center,821.0,2019-07-03 18:42:45.199436
b501d4a84091b35e7c1e168ac275ca5d,320c154b436a0ee6ec5d3fe6b88d8837,22,Instagram,Bottom,30.0,2019-07-03 18:42:45.199455
1ec44ecf5f5ddeee5771386caf5fca24,24d6d8aa348a8114d701f1584fa2d0b1,16,Instagram,Center,1621.0,2019-07-03 18:42:45.199472
323b098a632c21d715a2066d9ab4648e,99eb4f848442c507ff9d03667580fb9a,1,Instagram,Center,739.0,2019-07-03 18:42:45.199489
2ff303a30b864876057db0ff05b53659,1988bbdf9e851b93d8f324739e6d2f65,7,Snapchat,Top,318.0,2019-07-03 18:42:45.199506
d345c2b2ecbae76fddcee0e3d3fea74f,4623b9183e0c666bed4554498e088be2,2,Spotify,Right,827.0,2019-07-03 18:42:45.199523
35b18b0f6d9362773f617418b25cd649,72fc55122fe61f06e6cee16987dcafc8,5,Facebook,Left,1928.0,2019-07-03 18:42:45.199542
b02a33fef3b41b7d952728f27b04798e,876333399954b0dfc61e62ce26c973ae,15,Instagram,Right,1003.0,2019-07-03 18:42:45.199559
860c5e16bd86f3ff0519d8cc60ec444a,ce2973238078b3bdc76f7d3b66b167ee,5,Snapchat,Top,1516.0,2019-07-03 18:42:45.199576
e8affbd4fde287b94ace1196fdf94a09,70eec0eb3e83915d569664d9fef741a2,4,Snapchat,Right,1208.0,2019-07-03 18:42:45.199594
12e7176e528a4b544ec4a6a8fbff881f,5b7bb38eedce9ae77616485371c2e712,3,Spotify,Top,1716.0,2019-07-03 18:42:45.199611
a1759bfc8125ecd6cc1e80ec3e5337aa,9b9ed812b9d4b36a0bfcb726087f4304,3,Spotify,Top,2300.0,2019-07-03 18:42:45.199628
52a21f1d9737396901bed5baecbea57d,8704ff38ff6958eb9c50d63543a273e5,0,Snapchat,Left,1657.0,2019-07-03 18:42:45.199648
bcdb918dc398509fcbf43aba9b13e45f,3cd21eb358d966a7036157665b3fe0e2,8,Instagram,Bottom,2302.0,2019-07-03 18:42:45.199665
75cc7370b2979d3f7172cf62dec9de71,2290ee3ac787d54a584743cf58e2e9c2,10,Instagram,Left,1823.0,2019-07-03 18:42:45.199683
bd0b3f0f1dd3566f7d175d5446dd2739,086eca990dd6f269f58c1c8a92cdd5ef,8,Instagram,Bottom,645.0,2019-07-03 18:42:45.199700
f78adc1944a078c606f13a587176117e,54d3f35855eb1fad884478b73a9c21dc,0,Spotify,Left,347.0,2019-07-03 18:42:45.199719
f45acc50641bde0f4c41398b00fdb767,a08c6683c5e42f63359f344bebf9b038,5,Snapchat,Right,816.0,2019-07-03 18:42:45.199737
26939aa90d468265dc59c562b85f2457,99c066bfabd1d1628bc1ba5360701caa,4,Facebook,Bottom,2036.0,2019-07-03 18:42:45.199754
f7a010fecdb135bd89f1dd21e86d1268,cc0949449e5dc949b198003618581ec6,0,Spotify,Left,2225.0,2019-07-03 18:42:45.199774
a1093f19fdc25180f504aa6434005b1c,4f33731d87d91654748a30df794c662c,7,Snapchat,Left,344.0,2019-07-03 18:42:45.199792
4249934aff36a3b2e20083ee4306e316,d64616828b2bf85b55893f954879547a,4,Spotify,Bottom,1743.0,2019-07-03 18:42:45.199809
0579e6a047836d34caf1eedac724d423,19222edd42313877ecbeb7281450a053,17,Facebook,Right,1106.0,2019-07-03 18:42:45.199846
058754da8b2eb83387f1e97bdd0467d6,8d248172fdad7edf663e736a09017029,9,Snapchat,Bottom,1806.0,2019-07-03 18:42:45.199877
b039414f18f2f1a8bdb5038351958fc7,495b6cfaed5aa72d92221aa4b74eaa5f,3,Snapchat,Bottom,545.0,2019-07-03 18:42:45.199972
cffcfadd155b6aba119f6fff0c43e12b,a0a12b39c781cd85efb0ddcc35ff08a0,10,Instagram,Top,1059.0,2019-07-03 18:42:45.199992
5a1590f9eafb5b01a6e3b743edaddb40,1bc427e844f8c57644e9e5e83b42b66b,4,Spotify,Bottom,1653.0,2019-07-03 18:42:45.200010
cd7693ff3b8ecd1167e91382496a1262,a21e777153803b8e0c5d4ad9b8ac8d91,5,Facebook,Left,2005.0,2019-07-03 18:42:45.200027
5b492230c7311c91ae1f89bd85cfd9ab,ff98b7b1af29f708be5a9a3f9422f778,7,Snapchat,Bottom,529.0,2019-07-03 18:42:45.200044
ac9250966336125d2fbfd3a87c737efc,32dbea180ce54923285ad2839d79cf4e,8,Facebook,Center,444.0,2019-07-03 18:42:45.200062
5476f03c7418f06ab939b6786e96b8c3,40ef93180606b043fb7c630f01d15fa1,11,Facebook,Bottom,641.0,2019-07-03 18:42:45.200080
bdd069a7b2889c4dafe9ee6971985af8,a57fd5a87a080f04a521ad056ef2b07d,3,Spotify,Center,954.0,2019-07-03 18:42:45.200097
daef86032c3d8fa9f356b145dddc84e4,5a7eda3f990ac36e0ad127e01476da9c,2,Facebook,Top,254.0,2019-07-03 18:42:45.200116
3339017e9d9b74d072bdeb8b5eb86fbd,06bce83b099c09e9787e73e4e6a859b5,0,Spotify,Right,1733.0,2019-07-03 18:42:45.200133
f85de199073b6ef8b7471921370161e9,c985937b108ef60c39a4726eeb65a596,9,Instagram,Left,59.0,2019-07-03 18:42:45.200151
e18cba19347aedefec969bf35814ff33,037440444f33a20440506cae01f2ea3a,4,Spotify,Right,2249.0,2019-07-03 18:42:45.200168
4491e26010915d62e235943e00a6bd92,70eec0eb3e83915d569664d9fef741a2,1,Snapchat,Top,1057.0,2019-07-03 18:42:45.200186
87070f651bfe38588b17597b62872cef,976688db9a43bf476e9cb16ebc48c885,15,Facebook,Bottom,722.0,2019-07-03 18:42:45.200206
4c2325d8c8a219bfb032f1a98cc9069a,97c168d9611619010db887175bf8e893,3,Snapchat,Left,124.0,2019-07-03 18:42:45.200224
23dbad9ea26c03b9d7798bdf19b3c9ae,e085f3f715b1c7d7b80877f9593a2623,17,Instagram,Left,1703.0,2019-07-03 18:42:45.200241
7b25965e1fc7d06456eb928fa863ad6b,04c2378fdf9f4e501a0946ef7ea221ea,16,Instagram,Right,1246.0,2019-07-03 18:42:45.200261
86d95ae5edf3d15de00ed6519656427c,c56de9f5b9c99109b2a9654db8a327d7,0,Spotify,Right,2306.0,2019-07-03 18:42:45.200278
2a7de50983f50059ca8df28eb0922136,23e44a0dad19dfab2edf052ba980654d,9,Snapchat,Right,1727.0,2019-07-03 18:42:45.200295
510b4ccd735cba2227f5e870e3bf18ab,fb6db585eba9f8fa836492e335431d6a,3,Snapchat,Center,1013.0,2019-07-03 18:42:45.200312
7b15681f952827857d66d51b18beffcc,2dbbaee2f5330dcf1a027ab6e847a3a8,6,Instagram,Top,744.0,2019-07-03 18:42:45.200329
a02f77d866a29916fbdebcea5edd3c75,f473ef6ace5cf758590db90425436b3a,20,Instagram,Left,2306.0,2019-07-03 18:42:45.200346
82b93535bb071ad707cea484dbf40f9c,367302ac0b7a35afca580c10237ce550,13,Facebook,Top,1749.0,2019-07-03 18:42:45.200363
92c285f9cb13a10575eedbaa8b03a41d,75ce66e0369bbfc86f934f912fca0c1c,18,Facebook,Right,1831.0,2019-07-03 18:42:45.200380
e2681f4b6215fd26d9b68d395fb51e5d,7c9682cb9ef5913d2fd092417936ed9b,11,Instagram,Left,1624.0,2019-07-03 18:42:45.200400
8abae81810e758e738774eb1e0f0190e,9b62d0d12aba6fc4040b9015936b99df,1,Spotify,Bottom,904.0,2019-07-03 18:42:45.200419
5341abe2601e7f23e8617a2083ba0c2b,adfb49144957d01288bb961cfa4f9f23,4,Snapchat,Left,1752.0,2019-07-03 18:42:45.200436
46133200d75271c180b952659781c1d0,9c4320fe4496cbefefe77bea1f75905a,19,Instagram,Center,1109.0,2019-07-03 18:42:45.200453
de1209ab3a186062753832b462255f9d,80eeaceed067ae9d21d55e49f47a2324,16,Facebook,Top,53.0,2019-07-03 18:42:45.200471
8254c54ee46f0edb9a196d9ecb04f8da,09b21c8b4bc2445d68ee4b73a9b73b80,4,Spotify,Left,1624.0,2019-07-03 18:42:45.200488
b9ce58fc57e2f1960db1a6bb374bc189,3dd46bd73182b6fd7c74f53c0cddbc19,20,Instagram,Center,927.0,2019-07-03 18:42:45.200505
6f9a7ac6bffc8d3285c362ec013568e2,cc738f0e20250c8e23cde6acb87b5419,10,Facebook,Left,2330.0,2019-07-03 18:42:45.200522
eaa8ae446e65c938036a2cbd9b7fce54,04a6865fd9921ff6382dd66b26cfaecc,7,Snapchat,Bottom,106.0,2019-07-03 18:42:45.200539
69de0baf7b7a32aecb3d68ea2860c548,4620f1a49fc7683de7ee17278f531af4,3,Spotify,Left,1938.0,2019-07-03 18:42:45.200557
400556b4886e1961158e74c6c488ff3e,5a004965d8e5968fa4b58f738a4ef4a9,22,Instagram,Right,336.0,2019-07-03 18:42:45.200574
1fd1a3dc4944022aaf536a42f0fdab62,3de096dcf50ffc39e7e2f05c4e9b417d,4,Spotify,Left,1359.0,2019-07-03 18:42:45.200591
7062cd479ebff94b5a59c75620bd3e4e,b7b4474ed1d8226622239c2d3700de16,2,Spotify,Right,138.0,2019-07-03 18:42:45.200609
bc7fb6c5a43559c66a663c965201dce4,ef64fa76ab05318bd06797a616d057e1,15,Facebook,Bottom,1146.0,2019-07-03 18:42:45.200633
2a62d3f30c5d926e14006556b9c65f9c,2712b07aaed9c14db26dffc3dc19910b,2,Facebook,Right,825.0,2019-07-03 18:42:45.200653
b393a080808bc23c1a44117f45b90a91,19e439ce6bcd51e09c06ee2f6356153c,6,Snapchat,Top,2252.0,2019-07-03 18:42:45.200672
99170a5acc49f248c4470d453fe96e16,61554777d77e405ebb780c8f0994d90f,0,Spotify,Right,801.0,2019-07-03 18:42:45.200690
1b0b88610a108b474731818ff015bcf1,53c92b33174dffc29cddd7f04b7e82cb,2,Snapchat,Right,1028.0,2019-07-03 18:42:45.200707
d865fbc1450b017cb2e393f322a2f69b,6740ff3995893b98747a6e7fc4be9bf7,1,Instagram,Left,1726.0,2019-07-03 18:42:45.200724
0bbc9fb8ca2304b489ce14faf2052b2c,7aef839920cb5ffe63c908e10f6bdcc1,0,Spotify,Left,1747.0,2019-07-03 18:42:45.200742
fd6e5c48916977ca8537370cf45c798f,a164836ac0b72c190e457489a54f9ff9,17,Facebook,Bottom,1722.0,2019-07-03 18:42:45.200759
5ea5d0126852edd38333cfac9e593fa1,f798b755f052f58896d7df24d1e3df05,3,Spotify,Bottom,708.0,2019-07-03 18:42:45.200776
ee944f83254e9c9ce6407ce9973177ea,a760de0d84a72bd8e40de86e7cfbbb8a,0,Facebook,Bottom,1558.0,2019-07-03 18:42:45.200793
ac5a46a0e6192755ab6c33e3595795e8,976688db9a43bf476e9cb16ebc48c885,1,Snapchat,Left,1100.0,2019-07-03 18:42:45.200810
fff9483b5ccf44c2d416957326fcb9e0,872b8d7f56365a5e4c6f2a4c37db6716,8,Snapchat,Right,1516.0,2019-07-03 18:42:45.200828
476d643e38cd555a92042a399cfde344,192324e2c51fe7a5a2935108ebf0d335,4,Facebook,Left,1440.0,2019-07-03 18:42:45.200844
68b25b4d2acf26d4112ceafb15b2e028,d21588ca751d62c62933c68e783db28a,9,Snapchat,Right,434.0,2019-07-03 18:42:45.200864
867b612e9a3c204bff56cc375a83eae3,f2e0f27dff1a570cb8b0f098cb0acbc4,4,Instagram,Top,3.0,2019-07-03 18:42:45.200881
d5d9c3f3065573e01c97d556da956aca,f1f7486725de4f59506fc817f7df7105,5,Facebook,Right,2214.0,2019-07-03 18:42:45.200899
d7b22d3e912c3bc3f90ba6cc33b13a96,ef8fa67010d3accae7521894e67b5438,1,Spotify,Right,2016.0,2019-07-03 18:42:45.200915
b84efa74e36de41413a91df95b011a2b,f930dcbb855ae53abc2e0c96af6cf277,8,Facebook,Top,1650.0,2019-07-03 18:42:45.200932
13784c4d1a8c5ef7bd2a429a8bab1c0d,8e620ee149a25ea33edd5f8a804d51b6,19,Facebook,Right,1156.0,2019-07-03 18:42:45.200952
c0e1752e4fbd50e5fde9e046c7f92144,50f702b78c65f9e2fe482d3549a17416,2,Snapchat,Bottom,141.0,2019-07-03 18:42:45.200969
b9288dd360210811a7f6e20fe0c48201,968183ade439e3d41b474aae98ebbee1,15,Facebook,Right,1503.0,2019-07-03 18:42:45.200986
8f0d57b3c56cc79066030a62cb6ab7b8,7fc420208b955301d1ee9125b3532183,7,Facebook,Center,1948.0,2019-07-03 18:42:45.201006
75148f6014404bf2e5b09abb6421b82f,5ad07c040e37930a77ee0096ce8430b4,4,Snapchat,Center,1320.0,2019-07-03 18:42:45.201023
2838d3f9569f5d86a637cd899bc11fae,4f0a959a841379db51621c5eb68466f6,17,Instagram,Right,1316.0,2019-07-03 18:42:45.201041
bdeeaedae45fc799ea816ac1ee53e7f0,3dd46bd73182b6fd7c74f53c0cddbc19,7,Instagram,Bottom,910.0,2019-07-03 18:42:45.201059
173066644e5ca672fca70cf30cbd76e1,7a4a0cc1fc9eba1e1cb67c978e5154bc,1,Spotify,Left,1630.0,2019-07-03 18:42:45.201076
befac858b682007aa10964822dcf4fa1,3166ad60ab27ce84f5ce04cb7864389f,0,Facebook,Center,1138.0,2019-07-03 18:42:45.201096
88eed93e33683d2cedfc57aef980c03a,a78d440b6f6b7e219cc4547347a37674,6,Snapchat,Right,2036.0,2019-07-03 18:42:45.201114
afc37beee3560bb466efe9dc2a1fb0fb,3304f70072de8a9151d97fcdf9f9c24b,20,Instagram,Top,1105.0,2019-07-03 18:42:45.201131
8fc67cfa85100a4ace2a6ea3d0a80516,080bd851f5d115d52548d8eed4e9b303,22,Instagram,Left,1828.0,2019-07-03 18:42:45.201149
ab47139afaad813a18392409644bc15b,e6dc71d62387214b9a292f58404561fd,13,Facebook,Bottom,305.0,2019-07-03 18:42:45.201166
70afc7958920cbcda8548acda1603b19,e5674fa017f1e3bad04cbf3ff66f347a,3,Snapchat,Right,254.0,2019-07-03 18:42:45.201184
dbdf3e38746289c22577ce0206739e96,a7d37f3da56725fa0a0147da128dd386,13,Instagram,Center,42.0,2019-07-03 18:42:45.201202
5ab045cfa2af876f9a167b1392ca4343,fa53f3fd1c98fbd95218824b9dc29c0a,2,Spotify,Bottom,247.0,2019-07-03 18:42:45.201219
ac691c70fecd517fbb6c8448a9e7614d,cdc05d4d30525319a9e7a050bc43ff95,2,Snapchat,Bottom,2028.0,2019-07-03 18:42:45.201239
594f38c3573ef00e4f04c47560250b84,2494d460461c2612c8d7e4856f22fe15,8,Facebook,Center,1921.0,2019-07-03 18:42:45.201257
d6997905c9fdd9b58217ea2c9dc014e5,881a506669c201e22e3d7173bdd4c4d5,3,Snapchat,Top,833.0,2019-07-03 18:42:45.201274
af4ba84a6aac781c15053c97d004e107,95d9ca9f4803b53582e161c31e39a1b5,8,Snapchat,Top,613.0,2019-07-03 18:42:45.201291
